Id_bien;Type_bien ;No_voie;Type_de_voie;Voie;Code_type_de_voie;Code_voie;id_Commune
4818;Appartement;86;RTE;DE SAINT GILLES;3;7170;30189
4819;Appartement;16;RUE;DE L ETOILE;0;3030;30133
4820;Appartement;225;RTE;DES MARINES;3;245;30189
4821;Appartement;2;AV;DE L HERMIONE;1;177;30189
4822;Appartement;26;RUE;JEAN REBOUL;0;4470;3062
4823;Appartement;29;GR;GRAND RUE;6;165;30189
4824;Appartement;11;RUE;NICOT;0;5760;30189
4825;Appartement;9369;RUE;DU VISTRE;0;570;30189
4826;Maison;5010;LOT;LE CLOS MEJEANNE;7;A025;30189
4827;Appartement;5;RUE;SAINT YON;0;7240;30133
4828;Appartement;8;RUE;EMILE ZOLA;0;2860;30133
4829;Appartement;145;RUE;DE LA POSTE;0;150;30189
4830;Appartement;8;AV;JEAN LASSERRE;1;415;30189
4831;Appartement;430;AV;DU PALAIS DE LA MER;1;97;3062
4832;Appartement;1;RUE;EMILE KAHN;0;2830;30133
4833;Appartement;34;RUE;DE MONTSEGUR;0;275;30189
4834;Appartement;7;RUE;NOTRE DAME;0;5780;30189
4835;Appartement;3;RUE;DE CAISSARGUES;0;1390;30189
4836;Appartement;3;RUE;DE L ECOLE;0;71;30133
4837;Appartement;4;RUE;DES CALQUIERES;0;1420;30133
4838;Appartement;159;ALL;ANNE FRANK;2;395;30123
4839;Appartement;25;BD;TALABOT;15;7660;30133
4840;Appartement;7;RUE;DES MARCHANDS;0;5060;30189
4841;Appartement;5;RTE;DES MARINES;3;245;30133
4842;Appartement;315;AV;DU MAIL;1;230;30133
4843;Appartement;1019;RTE;DE COURBESSAC;3;2330;30133
4844;Appartement;4;RUE;D AIX;0;95;3062
4845;Maison;5;RUE;DES AJONCS;0;1;3062
4846;Appartement;30;RUE;DES CEVENNES;0;103;30189
4847;Appartement;2;RUE;DE L HORLOGE;0;4190;30133
4848;Appartement;14;GR;GRAND RUE;6;3800;30189
4849;Appartement;58;RUE;NOTRE DAME;0;5780;30189
4850;Appartement;200;AV;DU PALAIS DE LA MER;1;97;30189
4851;Appartement;7;QUAI;COLBERT;24;110;30189
4852;Maison;4;RUE;DE LA LIBERTE;0;190;30189
4853;Appartement;197;AV;DU PALAIS DE LA MER;1;97;30249
4854;Appartement;44;RUE;NATIONALE;0;5700;3062
4855;Appartement;260;RUE;DE MONTAGO;0;273;30133
4856;Appartement;173;RUE;D ESTIENNE D ORVES;0;138;303
4857;Appartement;368;AV;JEAN JAURES;1;192;30126
4858;Appartement;6419;RTE;D AIGUES VIVES;3;6;30189
4859;Appartement;6415;RTE;D AIGUES VIVES;3;6;30189
4860;Appartement;50;RUE;NOTRE DAME;0;5780;30189
4861;Appartement;9001;;PORT ROYAL;8;A034;3060
4862;Appartement;24;RUE;DHUODA;0;2550;30189
4863;Appartement;9;RUE;BACHALAS;0;750;30189
4864;Appartement;108;CHE;PUECH DE LA GRUE;5;6660;30189
4865;Appartement;13;RUE;JOSIAS PAUT;0;4560;30189
4866;Appartement;35;RUE;VINCENT FAITA;0;8340;30189
4867;Appartement;5012;RUE;DU MOULIN A HUILE;0;82;30341
4868;Appartement;8;RUE;DES IRIS;0;137;30189
4869;Appartement;120;RUE;DU FENOUIL;0;144;30189
4870;Maison;9001;CHE;DE LA GARRIGUETTE;5;225;30189
4871;Maison;5229;RUE;DE LA PRIVADIERE;0;258;30189
4872;Appartement;5;RUE;DE LA PLEIADE;0;6415;30189
4873;Maison;19;RUE;FRESNEL;0;3345;30189
4874;Appartement;11;RUE;DUMAS;0;2670;30189
4875;Appartement;44;PL;DES FELIBRES;12;80;303
4876;Appartement;2;IMP;ROBERT SCHUMAN;10;6946;30189
4877;Appartement;44;RUE;MENARD;0;5320;30133
4878;Appartement;6;RUE;ERNEST DAUDET;0;2990;30133
4879;Appartement;9007;CHE;DU MAS D ESTAGEL;5;5176;30133
4880;Appartement;12;RUE;DES PLATANES;0;6410;30133
4881;Appartement;275;AV;DE LA CONDAMINE;1;223;30189
4882;Appartement;1;ALL;RAOUL STEPHAN;2;6832;30133
4883;Appartement;1;RUE;BRIDAINE;0;1310;3062
4884;Appartement;5;AV;FRANKLIN ROOSEVELT;1;3301;30311
4885;Appartement;1;RUE;VILLARS;0;8290;30189
4886;Appartement;11;RUE;DES BENEDICTINS;0;940;30189
4887;Maison;8;IMP;DU BASILIC;10;813;30189
4888;Appartement;42;RUE;DES MARRONNIERS;0;5120;3061
4889;Maison;9013;CHE;DE LA PATAQUIERE;5;345;30189
4890;Appartement;186;RUE;JACQUES BABY;0;4315;30189
4891;Appartement;1;AV;JEAN LASSERRE;1;415;30133
4892;Appartement;299;AV;DU PALAIS DE LA MER;1;97;30189
4893;Appartement;270;AV;DES COQUILLAGES;1;129;30133
4894;Appartement;2;RTE;DES MARINES;3;245;303
4895;Appartement;8;RUE;DE BEAUCAIRE;0;880;30189
4896;Appartement;2;AV;FREDERIC MISTRAL;1;155;30133
4897;Appartement;6407;RTE;D AIGUES VIVES;3;6;30189
4898;Appartement;5869;RTE;DE LOGRIAN;3;94;30133
4899;Appartement;411;CHE;DU GOLF;5;3778;30133
4900;Appartement;5;RUE;CHARRIER;0;1840;30133
4901;Appartement;7;RUE;VINCENT FAITA;0;8340;30140
4902;Appartement;16;RUE;RENE CORDILHAC;0;245;3047
4903;Appartement;26;RUE;DES LOMBARDS;0;4830;30189
4904;Appartement;8;ALL;SERGE LOISEAU;2;7465;30276
4905;Appartement;350;AV;GEORGES POMPIDOU;1;179;30189
4906;Appartement;21;RUE;AUGUSTE BOSC;0;680;30133
4907;Appartement;575;AV;DU PALAIS DE LA MER;1;97;3020
4908;Maison;9001;;LES RIVES DE LA TOUR;8;A044;30189
4909;Appartement;3;PL;HUBERT ROUGER;12;4240;30189
4910;Appartement;1;AV;LE CENTURION;1;100;30189
4911;Appartement;9;RUE;DES CALQUIERES;0;1420;306
4912;Appartement;219;RTE;DES MARINES;3;245;30133
4913;Maison;11;PL;DE LA SALICORNE;12;396;30356
4914;Appartement;438;RUE;FOLCO DE BARONCELLI;0;145;30189
4915;Appartement;53;RUE;DE LA CROIX;0;25;30133
4916;Appartement;11;RUE;MICHEL;0;140;30133
4917;Appartement;2;RUE;LEVIEUX;0;4750;30309
4918;Appartement;6223;AV;TROUCHAUD;1;198;30189
4919;Appartement;58;AV;JEAN JAURES;1;4415;30189
4920;Appartement;4;IMP;DE LA CURIEUSE;10;134;30189
4921;Appartement;14;PAS;DU PRYTANEE;35;120;30189
4922;Appartement;1;RUE;COLBERT;0;2080;30189
4923;Maison;8;RUE;DU CDT RENE MOUCHOTTE;0;2229;30133
4924;Appartement;31;RUE;BRICONNET;0;1300;30133
4925;Maison;6350;RUE;MARCELLIN ALBERT;0;165;30189
4926;Appartement;650;BD;DU DR JEAN BASTIDE;15;75;30189
4927;Appartement;7;RUE;DU GREZET;0;56;30189
4928;Appartement;14;RUE;JEANNE D ARC;0;4500;30189
4929;Appartement;169;RUE;D ESTIENNE D ORVES;0;138;30189
4930;Appartement;30;RUE;DE L EGALITE;0;135;303
4931;Maison;6013;CHE;DU DEROC;5;40;30189
4932;Appartement;190;AV;SAINT ANDRE DE CODOLS;1;7088;30341
4933;Maison;11;RUE;DU PERE D ALZON;0;6130;30189
4934;Appartement;7;RUE;DHUODA;0;2550;30189
4935;Appartement;10;RUE;DU COURTIEU;0;2370;303
4936;Appartement;24;RUE;DOREE;0;2630;303
4937;Appartement;199;AV;JEAN JAURES;1;192;303
4938;Appartement;2;RUE;AMIRAL DE GRASSE;0;32;30189
4939;Appartement;10;BD;ALPHONSE DAUDET;15;250;3083
4940;Appartement;5;RUE;DE LA REPUBLIQUE;0;6900;30133
4941;Appartement;6;RUE;ROGER VAILLAND;0;6965;3020
4942;Appartement;9;RUE;DUMONT D URVILLE;0;2680;30189
4943;Maison;14;PL;DES GRENADIERS;12;3846;30133
4944;Appartement;291;CHE;DE LA PATAQUIERE;5;345;30133
4945;Appartement;60;RUE;NOTRE DAME;0;5780;30133
4946;Appartement;157;AV;DE LA CONDAMINE;1;223;30133
4947;Appartement;24;RUE;DE LA BICHE;0;1060;30189
4948;Appartement;1045;CHE;DU GOLF;5;3778;30189
4949;Appartement;35;RUE;PASTEUR;0;340;30133
4950;Maison;1015;AV;DE LA MONT JOYE;1;850;30169
4951;Maison;9;LOT;LE STADE;7;A052;30133
4952;Appartement;26;RUE;NOTRE DAME;0;5780;30189
4953;Maison;333;RUE;DE VERGEZE;0;110;30189
4954;Maison;45;RUE;DES AMARRES;0;28;30189
4955;Appartement;7;PL;DE LA MAIRIE;12;96;30133
4956;Appartement;33;RUE;NOTRE DAME;0;5780;30133
4957;Appartement;18;RTE;DES MARINES;3;245;30189
4958;Appartement;80;RUE;DES GARRIGUES;0;171;3017
4959;Appartement;14;RTE;DES MARINES;3;245;30189
4960;Appartement;1291;AV;DE CAMARGUE;1;85;303
4961;Appartement;6;PL;DU CHATEAU;12;1860;30189
4962;Maison;24;RUE;ANTOINE JOSEPH BENEDITTINI;0;425;30133
4963;Appartement;894;AV;DE CAMARGUE;1;85;30189
4964;Appartement;22;RUE;DES TROENES;0;207;30210
4965;Appartement;620;RUE;FOLCO DE BARONCELLI;0;145;30189
4966;Appartement;13;RUE;DESCARTES;0;2530;30189
4967;Appartement;10;RUE;D ORLEANS;0;5880;30189
4968;Appartement;20;RUE;DE LA GARRIGUE;0;3490;30189
4969;Appartement;197;RUE;VINCENT;0;445;30255
4970;Appartement;333;RUE;VINCENT;0;445;30133
4971;Appartement;14;RUE;DES BENEDICTINS;0;940;30133
4972;Appartement;5319;;LAMBRUSQUIERE;8;B078;30189
4973;Appartement;57;RUE;DE LA BICHE;0;1060;3075
4974;Maison;9009;CHE;DE LA PATAQUIERE;5;345;30133
4975;Appartement;1;RUE;EMILE ZOLA;0;2860;30133
4976;Maison;12;PL;DE LA SALICORNE;12;396;30133
4977;Appartement;177;RUE;EMILE VIDAL;0;2855;30133
4978;Maison;3;RUE;DE VIELE;0;124;30133
4979;Appartement;18;RUE;JOSIAS PAUT;0;4560;30350
4980;Appartement;45;MTE;DU FAIRWAY;14;3051;30189
4981;Appartement;6;RUE;DE LA MADELEINE;0;4930;30133
4982;Appartement;15;RUE;MENARD;0;5320;30133
4983;Appartement;5240;PL;DU CHATEAU;12;50;30189
4984;Appartement;2;RUE;DE L ALTIER;0;25;30189
4985;Appartement;9;RUE;DES ROSES;0;370;30189
4986;Appartement;6;RUE;DE LA LAMPEZE;0;4640;304
4987;Maison;1;CHE;DE LA MICRAUSE;5;126;30189
4988;Appartement;139;RUE;DES SALADELLES;0;395;30189
4989;Appartement;417;AV;DU PALAIS DE LA MER;1;97;30189
4990;Appartement;3;AV;FREDERIC MISTRAL;1;155;30189
4991;Appartement;1;AV;JEAN JAURES;1;192;3061
4992;Appartement;20;RUE;MARCEL PAGNOL;0;236;30189
4993;Appartement;4;RUE;DES BARRIS;0;60;30325
4994;Appartement;11;PL;BIR HAKEIM;12;1100;30321
4995;Appartement;572;AV;DE LA PINEDE;1;320;3062
4996;Appartement;28;RUE;DE L EGALITE;0;135;3082
4997;Appartement;25;RUE;DU GRAND COUVENT;0;3790;30263
4998;Maison;2;RUE;DES GENETS;0;3665;30123
4999;Appartement;6;ALL;SERGE LOISEAU;2;7465;30133
5000;Appartement;13;RUE;DE LA POSTE;0;150;30189
5001;Appartement;2;RUE;TEDENAT;0;7680;30133
5002;Appartement;2;RUE;DES HALLES;0;4000;30133
5003;Appartement;1;RUE;PIERRE SEMARD;0;6250;30189
5004;Appartement;13;AV;FEUCHERES;1;3140;30133
5005;Appartement;3;RUE;DES MURIERS;0;220;30210
5006;Appartement;23;RUE;FERNAND PELLOUTIER;0;3120;30189
5007;Maison;12;RUE;DU COIN;0;15;30189
5008;Appartement;10;RUE;DU FAUBOURG DU PONT;0;113;30189
5009;Appartement;6413;RTE;D AIGUES VIVES;3;6;30189
5010;Maison;1;RUE;COURBE;0;43;30263
5011;Appartement;7;RUE;PASTEUR;0;330;30276
5012;Appartement;1;RUE;DE LA POSTE;0;260;30133
5013;Appartement;4;AV;DE L HERMIONE;1;177;30169
5014;Appartement;18;RUE;DHUODA;0;2550;30133
5015;Appartement;6;RUE;ALSACE LORRAINE;0;20;30189
5016;Appartement;9010;BD;DU DR JEAN BASTIDE;15;75;306
5017;Appartement;10;IMP;BONFILS;10;1190;30189
5018;Appartement;302;RUE;PAUL VALERY;0;300;30189
5019;Appartement;4;RTE;DE SAUVE;3;116;30189
5020;Appartement;210;AV;PIERRE GAMEL;1;6242;30189
5021;Appartement;40;AV;GAL LECLERC;1;3650;30189
5022;Appartement;15;RUE;JOSIAS PAUT;0;4560;30189
5023;Appartement;14;RUE;BENOIT GERMAIN;0;970;30133
5024;Maison;9004;AV;DE LA 1ERE ARMEE;1;396;30133
5025;Appartement;18;CHE;DE VACARESSE;5;214;30133
5026;Appartement;110;RUE;PIERRE BROSSOLETTE;0;316;30189
5027;Appartement;7;RTE;DE MONTPELLIER;3;115;30133
5028;Appartement;571;RUE;FOLCO DE BARONCELLI;0;145;30189
5029;Appartement;7;RUE;SAINTE EUGENIE;0;7280;3082
5030;Appartement;2;RPT;DES GRENADIERS;36;312;30189
5031;Appartement;2;RUE;SAINT FRANCOIS;0;7160;30189
5032;Appartement;10;BD;AMIRAL COURBET;15;290;30189
5033;Appartement;13;RUE;FRESQUE;0;3350;30189
5034;Appartement;2;RUE;CREBILLON;0;2380;30189
5035;Appartement;1;RUE;DE LA PITIE;0;6320;30189
5036;Appartement;16;RUE;ROBERT;0;6940;30189
5037;Appartement;841;AV;DE LA PINEDE;1;320;30189
5038;Appartement;212;RUE;D ESTIENNE D ORVES;0;138;30189
5039;Appartement;30;RTE;DES MARINES;3;245;30189
5040;Appartement;19;RUE;FLAMANDE;0;3150;30189
5041;Appartement;245;AV;DE LA PINEDE;1;320;30189
5042;Appartement;39;RUE;BACHALAS;0;750;30133
5043;Maison;29;RUE;DES MICOCOULIERS;0;139;30334
5044;Appartement;4;IMP;JEAN MACE;10;4421;30128
5045;Appartement;17;RUE;MENARD;0;5320;30334
5046;Appartement;36;BD;GAMBETTA;15;3430;30334
5047;Maison;198;RUE;DES COLS VERTS;0;2123;30141
5048;Maison;12;IMP;DE ROUSELLAS;10;7042;3034
5049;Appartement;30;RUE;DHUODA;0;2550;3032
5050;Appartement;16;RUE;MICHEL DE CUBIERES;0;5370;30334
5051;Appartement;32;RUE;DE LA GARRIGUE;0;3490;30334
5052;Appartement;59;RUE;SEGUIER;0;7450;30334
5053;Appartement;31;AV;DE BIR HAKEIM;1;1090;30351
5054;Appartement;134;RUE;MARIUS DUBOIS;0;5109;30351
5055;Appartement;16;RUE;BEC DE LIEVRE;0;900;30351
5056;Appartement;9001;RES;LES TAMARIS - LE BOUCANET;18;A014;30288
5057;Appartement;50;BD;GAMBETTA;15;520;30141
5058;Appartement;1;IMP;CIGALOUN;10;86;30156
5059;Appartement;5;RUE;DES CARMELITES;0;150;30166
5060;Appartement;1;RUE;DES CEDRES;0;184;30351
5061;Appartement;6840;RUE;DE BOULOGNE;0;85;30156
5062;Appartement;5;RUE;D AUVERGNE;0;50;30217
5063;Appartement;5;SQ;EYSSETTE;51;302;3011
5064;Appartement;18;RUE;DE LA GRANDE BOURGADE;0;590;3032
5065;Appartement;27;PL;AUX HERBES;12;612;30334
5066;Appartement;1;RUE;VERDIER ALLUT;0;1385;30212
5067;Appartement;7;IMP;DE LA THURROYE;10;1320;3011
5068;Appartement;11;AV;GENERAL LECLERC;1;530;30206
5069;Appartement;57;BD;DE LATTRE DE TASSIGNY;15;350;30202
5070;Appartement;5231;;ESTORSES;8;B028;30217
5071;Appartement;31;RUE;DES ROCS;0;420;30351
5072;Appartement;4;RUE;DES GENETS;0;462;30334
5073;Appartement;12;RUE;DES PROVENCALES;0;100;3032
5074;Appartement;4;IMP;JEAN ROUSSIERE;10;700;30258
5075;Maison;16;RUE;DES EPERVIERS;0;333;3073
5076;Appartement;20;AV;DE MALAUCENE;1;551;30334
5077;Appartement;595;BD;DU MIDI;15;2260;30334
5078;Appartement;7;CHE;DES ROMAINS;5;1028;30351
5079;Appartement;9005;IMP;ABEL BRUNYER;10;3;30334
5080;Maison;30;RTE;DE BAGNOLS;3;20;30334
5081;Maison;83;RUE;DES LARDIERES;0;1980;30258
5082;Maison;5680;RTE;DE LA BAUME;3;36;30141
5083;Appartement;3;RUE;DU PUITS DE LA CALADE;0;870;30334
5084;Appartement;22;AV;DE MALAUCENE;1;551;30202
5085;Maison;12;RUE;DES POETES;0;1087;30260
5086;Appartement;9011;;GREZAC;8;B049;30202
5087;Appartement;36;RUE;BARBES;0;30;30156
5088;Appartement;5;RUE;DE PROVENCE;0;965;30334
5089;Maison;34;CHE;DU MOULIN A VENT;5;86;30258
5090;Appartement;2;RUE;DES CAPUCINS;0;130;30290
5091;Appartement;3;RUE;ANDRE MALRAUX;0;48;30258
5092;Appartement;7;IMP;LAENNEC;10;750;30317
5093;Appartement;1;AV;JEAN JAURES;1;650;30202
5094;Appartement;2;PL;DU SABOTIER;12;1165;30202
5095;Maison;17;RUE;LABRACAT;0;686;3028
5096;Appartement;14;PL;JULES FERRY;12;290;30351
5097;Maison;3;AV;MOISE CHARAS;1;945;3034
5098;Appartement;12;AV;KENNEDY;1;510;30315
5099;Maison;5464;CHE;DE LA SABATIERE;5;110;30334
5100;Appartement;2;CHE;DES EGLANTINES;5;304;30174
5101;Appartement;26;AV;DE LA REPUBLIQUE;1;1100;3028
5102;Appartement;2;IMP;ALBERT ROUX;10;21;3028
5103;Appartement;9017;AV;DES COSTIERES;1;243;3011
5104;Appartement;5106;RUE;COURTE;0;152;30156
5105;Appartement;30;RUE;DU TEMPLE;0;1260;30202
5106;Appartement;1;GR;GRAND RUE;6;55;30179
5107;Maison;25;RUE;DE LA PAROISSE;0;740;30334
5108;Appartement;1;RUE;JEAN RACINE;0;480;30334
5109;Appartement;61;AV;DE L EUROPE;1;455;30334
5110;Appartement;1;AV;DU DOCTEUR PAUL GACHE;1;375;30334
5111;Appartement;94;RUE;DU TRIDENT;0;376;3028
5112;Appartement;5;RUE;DE BARONCELLI JAVON;0;30;30221
5113;Appartement;15;RUE;DE LA REPUBLIQUE;0;1120;30217
5114;Maison;5804;CHE;DU VIGUERAUD;5;191;307
5115;Appartement;15;AV;DE L EUROPE;1;455;30203
5116;Appartement;50;RUE;DE LA REPUBLIQUE;0;990;30171
5117;Appartement;6670;RUE;DE LA TRAMONTANE;0;3265;307
5118;Maison;15;AV;DE LA CAMARGUE;1;160;3037
5119;Maison;9001;RUE;DE GIVORS;0;415;30253
5120;Appartement;1;AV;PIERRE MENDES FRANCE;1;140;307
5121;Appartement;3;PLAN;SAINT ETIENNE;60;1181;3037
5122;Appartement;19;PL;AUX HERBES;12;612;30132
5123;Appartement;2;AV;MARECHAL FOCH;1;810;307
5124;Appartement;9;AV;JEAN JAURES;1;650;3010
5125;Maison;1455;CHE;DE LAGARAUD;5;640;3010
5126;Appartement;5;RUE;DU 8 MAI 1945;0;150;30132
5127;Appartement;26;AV;DE MALAUCENE;1;551;307
5128;Appartement;145;QUAI;DE BILINA;24;471;31555
5129;Appartement;5081;;LES CALLADES;8;B005;31555
5130;Appartement;6;PL;DU MARCHE;12;820;31555
5131;Maison;613;CHE;DE CITE STE MARIE;5;714;31555
5132;Appartement;6;RUE;EMILE ZOLA;0;190;31555
5133;Appartement;5040;;L EGLISE;8;B014;31116
5134;Appartement;21;BD;VICTOR HUGO;15;2660;31555
5135;Appartement;63;RUE;DE LA REPUBLIQUE;0;390;31555
5136;Appartement;5;RUE;ANATOLE FRANCE;0;30;31116
5137;Appartement;28;RUE;D AVEJAN;0;300;31555
5138;Appartement;164;CHE;DE LA POUSARENCO;5;810;31555
5139;Appartement;5;PL;DU 8 MAI 1945;12;520;31555
5140;Appartement;7;BD;TALABOT;15;1100;31555
5141;Appartement;1;BD;CHARLES GOUNOD;15;680;31186
5142;Appartement;53;RTE;DE REVEL;3;7448;31555
5143;Appartement;10;BD;PIERRE CURIE;15;6880;3144
5144;Appartement;2;RUE;DES LOIS;0;5304;31555
5145;Appartement;230;AV;DE CASTRES;1;1772;31555
5146;Appartement;5;AV;DU COMMANDANT TAILLANDIER;1;2238;31555
5147;Appartement;9;RUE;DES VIGNES;0;1150;31555
5148;Appartement;47;RUE;DU CHANT DU MERLE;0;1880;31555
5149;Appartement;15;AV;DE LA GARONNETTE;1;3746;31555
5150;Appartement;31;RUE;MAGRESSOLLES;0;660;31555
5151;Appartement;12;RUE;ESCOUSSIERES MONTGAILLARD;0;3060;31555
5152;Appartement;3;RUE;DES BOUQUETINS;0;1339;31163
5153;Appartement;15;BD;MONPLAISIR;15;6016;31555
5154;Appartement;24;RUE;SARAH BERNHARDT;0;8153;31555
5155;Appartement;6;RUE;DES VIOLETTES;0;160;31555
5156;Appartement;13;RUE;SAINT HENRI;0;7816;31555
5157;Appartement;2;RUE;EDMOND ROSTAND;0;319;31555
5158;Appartement;3;CHE;DE LIMAYRAC;5;5268;31561
5159;Appartement;8;AV;MAURICE HAURIOU;1;5804;31555
5160;Appartement;9;RUE;PAUL ESTIVAL;0;6618;31116
5161;Appartement;66;RUE;LOUIS VITET;0;5412;3122
5162;Appartement;1;RUE;PONS CAPDENIER;0;6993;31182
5163;Appartement;3;ALL;FORAIN F VERDIER;2;3396;31561
5164;Appartement;8;BD;D'ARCOLE;15;428;31555
5165;Appartement;36;RUE;BOULBONNE;0;1316;31555
5166;Appartement;12;CHE;DE CHASTEL;5;58;31555
5167;Appartement;100;AV;CRAMPEL;1;2384;31555
5168;Appartement;17;IMP;SIMONE DE BEAUVOIR;10;8255;31555
5169;Appartement;24;RUE;DES ANGES;0;344;31555
5170;Appartement;8;RUE;DARQUIER;0;2504;31555
5171;Appartement;23;RUE;ROQUELAINE;0;7604;31555
5172;Appartement;4;RUE;DE L EPERVIER;0;217;31555
5173;Appartement;48;RUE;MONPLAISIR;0;6020;31555
5174;Maison;11;AV;DU GENERAL DE GAULLE;1;468;31555
5175;Appartement;141;RTE;DE FRONTON;3;149;31555
5176;Appartement;15;RUE;DE LA PLAINE;0;330;31555
5177;Appartement;11;RUE;DES TULIPES;0;770;31555
5178;Appartement;5;RUE;MARTYRS DE LIBERATION;0;5748;31555
5179;Appartement;3;RUE;LEONCE CASTELBOU;0;5180;31555
5180;Appartement;18;RUE;DU DOCTEUR J ARLAUD;0;2704;31555
5181;Appartement;135;AV;DE LESPINET;1;5196;31555
5182;Appartement;30;RUE;ASSALIT;0;580;31555
5183;Appartement;70;RUE;ST ROCH;0;7968;31555
5184;Appartement;64;BD;DES MINIMES;15;5960;31555
5185;Appartement;18;AV;DE LA COLONNE;1;2212;31555
5186;Appartement;11;RUE;CLEMENCE ISAURE;0;2136;31555
5187;Appartement;16;PL;SAINT GEORGES;12;7792;31555
5188;Appartement;77;CHE;DE LA SALADE PONSAN;5;8088;31555
5189;Appartement;72;BD;DE STRASBOURG;15;8328;31555
5190;Appartement;64;RUE;ERNEST RENAN;0;3044;31555
5191;Appartement;57;AV;DES MINIMES;1;5956;31555
5192;Maison;216;RTE;DE NARBONNE;3;6196;3122
5193;Appartement;6;RUE;PERCHEPINTE;0;6744;31555
5194;Appartement;37;ALL;DE BRIENNE;2;1424;31555
5195;Appartement;17;RUE;EDMOND ROSTAND;0;2888;31555
5196;Appartement;7;RUE;CLAUZEL;0;2132;31555
5197;Appartement;11;BD;LAZARE CARNOT;15;5132;31555
5198;Appartement;46;BD;DE SUISSE;15;8336;31462
5199;Appartement;26;AV;JEAN CHAUBET;1;4540;31555
5200;Appartement;9;RUE;BOULBONNE;0;1316;31555
5201;Appartement;26;RUE;CERVANTES;0;1832;31555
5202;Appartement;10;RUE;PAUL VERLAINE;0;6656;31555
5203;Appartement;22;CHE;CORDEAU;5;2296;31555
5204;Appartement;8;RUE;DU GENERAL GIRAUD;0;3821;31555
5205;Appartement;2;SQ;LUCIEN BERET;51;5445;31555
5206;Appartement;61;RTE;DE PARIS;3;280;31555
5207;Appartement;61;CHE;DE LAFILAIRE;5;4932;31555
5208;Appartement;41;RUE;PAUL VALERY;0;6652;31555
5209;Appartement;292;AV;DE FRONTON;1;3620;31555
5210;Appartement;75;BD;MATABIAU;15;5772;31555
5211;Appartement;4;BD;DES PLATANES;15;6964;31205
5212;Appartement;;;CHARLARY;8;B006;31555
5213;Appartement;12;CHE;DU SEMINAIRE;5;8212;31561
5214;Appartement;238;AV;JEAN RIEUX;1;4652;31555
5215;Appartement;49;IMP;DE LA BARAQUETTE;10;830;31555
5216;Appartement;9;RUE;CLAUDE GONIN;0;2108;31555
5217;Appartement;31;RUE;DENFERT ROCHEREAU;0;2592;31555
5218;Appartement;4;RUE;ANNA POLITKOVSKAIA;0;361;31446
5219;Appartement;12;IMP;DU BARON;10;860;31555
5220;Appartement;8;RUE;PIERRE SALIES;0;6914;31555
5221;Appartement;1;RUE;JEAN GOUJON;0;4584;31555
5222;Appartement;1;RUE;SAINTE CATHERINE;0;8016;31555
5223;Appartement;2;IMP;PIERRE MAURAND;10;6907;31116
5224;Appartement;34;RUE;ESTIEU;0;3096;31555
5225;Maison;14;ALL;DU BAC;2;9;31555
5226;Appartement;14;RUE;DE NAPLES;0;6192;31555
5227;Appartement;1;ALL;NYMPHEAS;2;498;31555
5228;Appartement;36;IMP;ST FELIX;10;7776;31555
5229;Appartement;37;AV;HONORE SERRES;1;4256;31555
5230;Appartement;3;RUE;THOMAS EDISON;0;8476;31555
5231;Appartement;3;RUE;LAFAILLE;0;4912;31555
5232;Appartement;2;ALL;DES JASMINS;2;340;31462
5233;Appartement;12;BD;DE STRASBOURG;15;8328;31555
5234;Appartement;12;RUE;BROUARDEL;0;1436;31555
5235;Appartement;50;RUE;DES ROSEAUX;0;7620;31555
5236;Appartement;2;IMP;DES HORTENSIAS;10;4261;31488
5237;Appartement;27;CHE;DES BARRIERES;5;100;31555
5238;Appartement;45;RUE;DES TOURNEURS;0;8536;3122
5239;Appartement;7;RUE;GUGLIELMO MARCONI;0;3852;31555
5240;Appartement;4;RUE;ANTOINE DE GARGAS;0;374;31555
5241;Appartement;9;RUE;DES ROSES;0;7628;31555
5242;Appartement;6;RUE;AUFRERY;0;632;31555
5243;Appartement;54;RUE;BAYARD;0;920;31555
5244;Appartement;21;RUE;BERNARD MULE;0;1080;31555
5245;Appartement;47;BD;RIQUET;15;7488;31555
5246;Appartement;9001;ALL;DE CHARLARY;2;60;31555
5247;Appartement;155;CHE;DE LANUSSE;5;5008;31446
5248;Appartement;4;RUE;DES GALLOIS;0;3688;31555
5249;Appartement;14;RUE;ANDRE CLAROUS;0;285;31555
5250;Appartement;6;RUE;RIMBAUD;0;650;31555
5251;Appartement;269;AV;DE FRONTON;1;3620;31555
5252;Appartement;6;IMP;DE LA BUISSAIE;10;76;31446
5253;Appartement;43;RUE;DE L INDUSTRIE;0;4324;31555
5254;Appartement;18;RUE;LEFRANC DE POMPIGNAN;0;5138;31555
5255;Appartement;7;RUE;RASPAIL;0;7292;31555
5256;Appartement;11;RUE;RIQUET;0;7496;31555
5257;Appartement;28;CHE;DU COIN DE LA MOURE;5;2164;3144
5258;Appartement;20;RUE;SAINTE ANNE;0;8004;31555
5259;Appartement;160;RUE;DU FAUBOURG BONNEFOY;0;3204;31555
5260;Appartement;5;RUE;DE L'ARGONNE;0;452;31555
5261;Appartement;1;RES;LES CHAUMES;18;A116;31555
5262;Appartement;5;AV;DE LA MARCAISSONNE;1;5597;31488
5263;Appartement;13;RUE;DU PRINTEMPS;0;7140;31186
5264;Appartement;30;RUE;DES SALENQUES;0;8100;31555
